user,password,credit
user7267,password7267,135.17
user7268,password7268,61.93
user7269,password7269,52.2
user7270,password7270,123.52
user7271,password7271,153.51
user7272,password7272,149.43
user7273,password7273,127.84
user7274,password7274,139.68
user7275,password7275,198.87
user7276,password7276,155.94
user7277,password7277,43.72
user7278,password7278,164.96
user7279,password7279,147.63
user7280,password7280,19.97
user7281,password7281,59.7
user7282,password7282,61.11
user7283,password7283,28.27
user7284,password7284,147.03
user7285,password7285,188.87
user7286,password7286,67.35
user7287,password7287,93.48
user7288,password7288,91.79
user7289,password7289,29
user7290,password7290,86.27
user7291,password7291,178.1
user7292,password7292,4.43
user7293,password7293,185.17
user7294,password7294,109.75
user7295,password7295,112.02
user7296,password7296,70.54
user7297,password7297,14.23
user7298,password7298,114.84
user7299,password7299,128.33
user7300,password7300,25.17
user7301,password7301,123.51
user7302,password7302,170.03
user7303,password7303,44.84
user7304,password7304,42.64
user7305,password7305,33.81
user7306,password7306,29.27
user7307,password7307,53.33
user7308,password7308,93.43
user7309,password7309,35.87
user7310,password7310,38.41
user7311,password7311,239.21
user7312,password7312,11.3
user7313,password7313,2.11
user7314,password7314,73.73
user7315,password7315,143.7
user7316,password7316,203.17
user7317,password7317,114.79
user7318,password7318,54.13
user7319,password7319,113.96
user7320,password7320,232.94
user7321,password7321,151.1
user7322,password7322,89.11
user7323,password7323,115.63
user7324,password7324,24.4
user7325,password7325,203.78
user7326,password7326,22.79
user7327,password7327,179.93
user7328,password7328,44.27
user7329,password7329,69.17
user7330,password7330,203.4
user7331,password7331,135.79
user7332,password7332,61.35
user7333,password7333,168.92
user7334,password7334,2.12
user7335,password7335,9.23
user7336,password7336,44.19
user7337,password7337,81.85
user7338,password7338,18.35
user7339,password7339,207.68
user7340,password7340,181.12
user7341,password7341,64.76
user7342,password7342,124.06
user7343,password7343,59.31
user7344,password7344,170.35
user7345,password7345,33.68
user7346,password7346,93.94
user7347,password7347,35.18
user7348,password7348,37.72
user7349,password7349,126.34
user7350,password7350,25.07
user7351,password7351,34.14
user7352,password7352,176.53
user7353,password7353,188.28
user7354,password7354,55.71
user7355,password7355,95.49
user7356,password7356,226.39
user7357,password7357,34.35
user7358,password7358,138.04
user7359,password7359,10.2
user7360,password7360,1.74
user7361,password7361,79.78
user7362,password7362,71.37
user7363,password7363,3.73
user7364,password7364,71.02
user7365,password7365,88.01
user7366,password7366,60.87
user7367,password7367,126.11
user7368,password7368,11.74
user7369,password7369,54.87
user7370,password7370,21.47
user7371,password7371,122.74
user7372,password7372,87.99
user7373,password7373,52.42
user7374,password7374,111.83
user7375,password7375,84.46
user7376,password7376,226.34
user7377,password7377,57.78
user7378,password7378,7.94
user7379,password7379,58.08
user7380,password7380,36.51
user7381,password7381,157.32
user7382,password7382,5.92
user7383,password7383,10.3
user7384,password7384,61.01
user7385,password7385,41.12
user7386,password7386,31.81
user7387,password7387,85.99
user7388,password7388,96.13
user7389,password7389,121.38
user7390,password7390,124.25
user7391,password7391,56.04
user7392,password7392,43.77
user7393,password7393,10.95
user7394,password7394,3.58
user7395,password7395,192.92
user7396,password7396,121.52
user7397,password7397,94.55
user7398,password7398,20.99
user7399,password7399,141.59
user7400,password7400,60.95
user7401,password7401,69.18
user7402,password7402,145.48
user7403,password7403,12.39
user7404,password7404,161.57
user7405,password7405,85.94
user7406,password7406,143.53
user7407,password7407,112.55
user7408,password7408,153.91
user7409,password7409,37.48
user7410,password7410,12.47
user7411,password7411,98.35
user7412,password7412,98.36
user7413,password7413,128.72
user7414,password7414,55.1
user7415,password7415,158.64
user7416,password7416,204.51
user7417,password7417,161.29
user7418,password7418,20.03
user7419,password7419,26.46
user7420,password7420,71.13
user7421,password7421,3.47
user7422,password7422,84.29
user7423,password7423,83.96
user7424,password7424,26.02
user7425,password7425,55.05
user7426,password7426,124.19
user7427,password7427,130.39
user7428,password7428,13.78
user7429,password7429,113.33
user7430,password7430,105.39
user7431,password7431,59.18
user7432,password7432,45.21
user7433,password7433,89.82
user7434,password7434,51.18
user7435,password7435,174.41
user7436,password7436,142.11
user7437,password7437,122.77
user7438,password7438,36.55
user7439,password7439,242.02
user7440,password7440,213.12
user7441,password7441,173.3
user7442,password7442,76.88
user7443,password7443,42.81
user7444,password7444,111.49
user7445,password7445,128.6
user7446,password7446,69.73
user7447,password7447,36.02
user7448,password7448,179.85
user7449,password7449,98.24
user7450,password7450,121.5
user7451,password7451,3.41
user7452,password7452,51.04
user7453,password7453,27.22
user7454,password7454,53.46
user7455,password7455,102.86
user7456,password7456,108.87
user7457,password7457,181.4
user7458,password7458,57.37
user7459,password7459,67.98
user7460,password7460,13.8
user7461,password7461,159.72
user7462,password7462,100.33
user7463,password7463,18.89
user7464,password7464,96.47
user7465,password7465,132.86
user7466,password7466,24.76
user7467,password7467,22.97
user7468,password7468,19.76
user7469,password7469,49.92
user7470,password7470,125.02
user7471,password7471,58.12
user7472,password7472,88.46
user7473,password7473,16.78
user7474,password7474,76.31
user7475,password7475,143.41
user7476,password7476,15.16
user7477,password7477,79.56
user7478,password7478,180.08
user7479,password7479,31.35
user7480,password7480,2.17
user7481,password7481,225.85
user7482,password7482,167.78
user7483,password7483,88.77
user7484,password7484,17.32
user7485,password7485,314.7
user7486,password7486,2.67
user7487,password7487,52.77
user7488,password7488,53.22
user7489,password7489,90.8
user7490,password7490,17.94
user7491,password7491,90.07
user7492,password7492,156.3
user7493,password7493,46.91
user7494,password7494,11.43
user7495,password7495,63.93
user7496,password7496,31.66
user7497,password7497,74.97
user7498,password7498,37.81
user7499,password7499,39.56
user7500,password7500,108.28
user7501,password7501,79.48
user7502,password7502,60.61
user7503,password7503,106.25
user7504,password7504,101.92
user7505,password7505,17.76
user7506,password7506,103.1
user7507,password7507,113.27
user7508,password7508,4.03
user7509,password7509,59.69
user7510,password7510,132.96
user7511,password7511,61.5
user7512,password7512,77.4
user7513,password7513,26.44
user7514,password7514,93.88
user7515,password7515,95.21
user7516,password7516,215.82
user7517,password7517,70.14
user7518,password7518,86.54
user7519,password7519,159.5
user7520,password7520,91.08
user7521,password7521,238.08
user7522,password7522,34.35
user7523,password7523,213.86
user7524,password7524,115.09
user7525,password7525,54.99
user7526,password7526,3.48
user7527,password7527,127.32
user7528,password7528,42.25
user7529,password7529,30.06
user7530,password7530,114.03
user7531,password7531,82.02
user7532,password7532,106.31
user7533,password7533,18.68
user7534,password7534,46.76
user7535,password7535,103.42
user7536,password7536,27.99
user7537,password7537,25
user7538,password7538,2.82
user7539,password7539,216.69
user7540,password7540,79.21
user7541,password7541,15.81
user7542,password7542,7.91
user7543,password7543,105.02
user7544,password7544,87.89
user7545,password7545,34.27
user7546,password7546,194.62
user7547,password7547,22.7
user7548,password7548,19.2
user7549,password7549,138.6
user7550,password7550,80.35
user7551,password7551,19.55
user7552,password7552,129.35
user7553,password7553,37.43
user7554,password7554,63.33
user7555,password7555,156.63
user7556,password7556,71.76
user7557,password7557,100.67
user7558,password7558,90.85
user7559,password7559,20.66
user7560,password7560,120.08
user7561,password7561,132.4
user7562,password7562,109.51
user7563,password7563,39.8
user7564,password7564,118.35
user7565,password7565,170.91
user7566,password7566,49.39
user7567,password7567,157.05
user7568,password7568,135.21
user7569,password7569,126.67
user7570,password7570,64.45
user7571,password7571,13.75
user7572,password7572,38.37
user7573,password7573,196.96
user7574,password7574,17.58
user7575,password7575,17.11
user7576,password7576,57.07
user7577,password7577,141.85
user7578,password7578,98.37
user7579,password7579,153.06
user7580,password7580,2.26
user7581,password7581,87.39
user7582,password7582,77.41
user7583,password7583,77.85
user7584,password7584,47.94
user7585,password7585,100.73
user7586,password7586,31.02
user7587,password7587,47.88
user7588,password7588,14.43
user7589,password7589,55.67
user7590,password7590,220.18
user7591,password7591,30.44
user7592,password7592,60.76
user7593,password7593,0.38
user7594,password7594,30.62
user7595,password7595,7.22
user7596,password7596,59.01
user7597,password7597,146.73
user7598,password7598,35.8
user7599,password7599,152.6
user7600,password7600,254.24
user7601,password7601,119.62
user7602,password7602,3.55
user7603,password7603,80.89
user7604,password7604,86.7
user7605,password7605,1.58
user7606,password7606,33.46
user7607,password7607,100.28
user7608,password7608,39.53
user7609,password7609,37.45
user7610,password7610,57.12
user7611,password7611,74.56
user7612,password7612,124.47
user7613,password7613,19.25
user7614,password7614,23.63
user7615,password7615,143.86
user7616,password7616,3.93
user7617,password7617,170.42
user7618,password7618,105.19
user7619,password7619,0.63
user7620,password7620,59.81
user7621,password7621,67.54
user7622,password7622,60.53
user7623,password7623,22.34
user7624,password7624,73.93
user7625,password7625,64.24
user7626,password7626,136.94
user7627,password7627,65.75
user7628,password7628,8.4
user7629,password7629,126.72
user7630,password7630,101.72
user7631,password7631,132.02
user7632,password7632,72.99
user7633,password7633,199.57
user7634,password7634,117.74
user7635,password7635,144.88
user7636,password7636,27.36
user7637,password7637,4.99
user7638,password7638,12.57
user7639,password7639,21.94
user7640,password7640,20.18
user7641,password7641,37.25
user7642,password7642,30.76
user7643,password7643,24.01
user7644,password7644,16.18
user7645,password7645,105.19
user7646,password7646,19.25
user7647,password7647,102.09
user7648,password7648,140.66
user7649,password7649,62.88
user7650,password7650,13.75
user7651,password7651,91.47
user7652,password7652,87.04
user7653,password7653,154.32
user7654,password7654,4.73
user7655,password7655,43.07
user7656,password7656,88.65
user7657,password7657,205.58
user7658,password7658,2.57
user7659,password7659,157.76
user7660,password7660,92.93
user7661,password7661,8.8
user7662,password7662,65.36
user7663,password7663,135.12
user7664,password7664,29.46
user7665,password7665,88.08
user7666,password7666,206.39
user7667,password7667,242.87
user7668,password7668,160.22
user7669,password7669,144.36
user7670,password7670,40.2
user7671,password7671,27.1
user7672,password7672,295.54
user7673,password7673,68.18
user7674,password7674,10.58
user7675,password7675,135.75
user7676,password7676,13.05
user7677,password7677,141.27
user7678,password7678,80.47
user7679,password7679,35.4
user7680,password7680,72.49
user7681,password7681,79.8
user7682,password7682,6.16
user7683,password7683,42
user7684,password7684,193.95
user7685,password7685,25.75
user7686,password7686,26.34
user7687,password7687,209.08
user7688,password7688,44.72
user7689,password7689,10.44
user7690,password7690,44.48
user7691,password7691,43.36
user7692,password7692,50.8
user7693,password7693,72.51
user7694,password7694,44.77
user7695,password7695,132.53
user7696,password7696,91.93
user7697,password7697,72.18
user7698,password7698,87.09
user7699,password7699,10.79
user7700,password7700,166.98
user7701,password7701,90.68
user7702,password7702,86.01
user7703,password7703,152.93
user7704,password7704,32.91
user7705,password7705,65.54
user7706,password7706,120.12
user7707,password7707,42.68
user7708,password7708,22.23
user7709,password7709,80.2
user7710,password7710,11.96
user7711,password7711,119.3
user7712,password7712,149.51
user7713,password7713,110.65
user7714,password7714,172.87
user7715,password7715,157.06
user7716,password7716,93.24
user7717,password7717,19.63
user7718,password7718,109.47
user7719,password7719,8.7
user7720,password7720,61.03
user7721,password7721,72.84
user7722,password7722,68.55
user7723,password7723,137.9
user7724,password7724,26.98
user7725,password7725,25.03
user7726,password7726,9.73
user7727,password7727,30.04
user7728,password7728,234.39
user7729,password7729,5.16
user7730,password7730,256.44
user7731,password7731,190.08
user7732,password7732,126.43
user7733,password7733,2.36
user7734,password7734,195.68
user7735,password7735,16.35
user7736,password7736,31.95
user7737,password7737,66.82
user7738,password7738,76.42
user7739,password7739,84.61
user7740,password7740,129.63
user7741,password7741,168.29
user7742,password7742,41.78
user7743,password7743,129.37
user7744,password7744,97.22
user7745,password7745,36.47
user7746,password7746,49.82
user7747,password7747,24.6
user7748,password7748,12.19
user7749,password7749,143.94
user7750,password7750,34.06
user7751,password7751,86.57
user7752,password7752,87.24
user7753,password7753,67.44
user7754,password7754,53.79
user7755,password7755,199.77
user7756,password7756,76.99
user7757,password7757,38.63
user7758,password7758,104.75
user7759,password7759,140.56
user7760,password7760,48.84
user7761,password7761,76.62
user7762,password7762,52.4
user7763,password7763,56.56
user7764,password7764,38.21
user7765,password7765,72.38
user7766,password7766,5.78
user7767,password7767,108.24
user7768,password7768,136.49
user7769,password7769,151.8
user7770,password7770,37.95
user7771,password7771,165.46
user7772,password7772,206.87
user7773,password7773,80.52
user7774,password7774,83.29
user7775,password7775,3.8
user7776,password7776,139.27
user7777,password7777,39.22
user7778,password7778,19.32
user7779,password7779,56.66
user7780,password7780,59.82
user7781,password7781,165.88
user7782,password7782,57.41
user7783,password7783,187.18
user7784,password7784,53.36
user7785,password7785,51.85
user7786,password7786,8.6
user7787,password7787,14.4
user7788,password7788,56.05
user7789,password7789,178.81
user7790,password7790,117.07
user7791,password7791,9.45
user7792,password7792,140.72
user7793,password7793,32.66
user7794,password7794,8.57
user7795,password7795,33.72
user7796,password7796,11.02
user7797,password7797,58.49
user7798,password7798,29.6
user7799,password7799,5.68
user7800,password7800,86.05
user7801,password7801,56.15
user7802,password7802,37.61
user7803,password7803,73.67
user7804,password7804,5.44
user7805,password7805,62.64
user7806,password7806,19.66
user7807,password7807,169.61
user7808,password7808,69.74
user7809,password7809,45.79
user7810,password7810,32.96
user7811,password7811,91.71
user7812,password7812,214.34
user7813,password7813,138.3
user7814,password7814,56.89
user7815,password7815,70.28
user7816,password7816,225.42
user7817,password7817,103.17
user7818,password7818,4.9
user7819,password7819,149.66
user7820,password7820,6.08
user7821,password7821,113.21
user7822,password7822,61.07
user7823,password7823,94.52
user7824,password7824,112.04
user7825,password7825,222.51
user7826,password7826,85.5
user7827,password7827,45.16
user7828,password7828,67.38
user7829,password7829,29.05
user7830,password7830,47.2
user7831,password7831,28.21
user7832,password7832,134.46
user7833,password7833,122.29
user7834,password7834,3.16
user7835,password7835,34.73
user7836,password7836,93.66
user7837,password7837,180.62
user7838,password7838,253.42
user7839,password7839,29.04
user7840,password7840,51.28
user7841,password7841,0.62
user7842,password7842,15.06
user7843,password7843,134.76
user7844,password7844,4.04
user7845,password7845,85.21
user7846,password7846,42.92
user7847,password7847,14.05
user7848,password7848,46.45
user7849,password7849,238.74
user7850,password7850,69.23
user7851,password7851,10.11
user7852,password7852,94.32
user7853,password7853,9.54
user7854,password7854,1.45
user7855,password7855,130.16
user7856,password7856,175.11
user7857,password7857,41.85
user7858,password7858,0.05
user7859,password7859,74.86
user7860,password7860,3.41
user7861,password7861,132.36
user7862,password7862,122.32
user7863,password7863,5.07
user7864,password7864,12.51
user7865,password7865,98.46
user7866,password7866,5.49
user7867,password7867,37.13
user7868,password7868,35.32
user7869,password7869,46.55
user7870,password7870,156.45
user7871,password7871,4.55
user7872,password7872,103.51
user7873,password7873,300.4
user7874,password7874,89.46
user7875,password7875,9.56
user7876,password7876,30.07
user7877,password7877,114.49
user7878,password7878,39.22
user7879,password7879,3.63
user7880,password7880,245.28
user7881,password7881,90.68
user7882,password7882,17.01
user7883,password7883,25.79
user7884,password7884,1.32
user7885,password7885,115.8
user7886,password7886,30.24
user7887,password7887,6.48
user7888,password7888,114.57
user7889,password7889,128.92
user7890,password7890,116.81
user7891,password7891,92.51
user7892,password7892,49.73
user7893,password7893,39.35
user7894,password7894,152.57
user7895,password7895,24.15
user7896,password7896,27.08
user7897,password7897,38.19
user7898,password7898,79.77
user7899,password7899,21.86
user7900,password7900,170.02
user7901,password7901,122.74
user7902,password7902,35.8
user7903,password7903,136.81
user7904,password7904,155.8
user7905,password7905,131.46
user7906,password7906,54.94
user7907,password7907,127
user7908,password7908,78.94
user7909,password7909,72.53
user7910,password7910,15.55
user7911,password7911,98.46
user7912,password7912,154.34
user7913,password7913,111.89
user7914,password7914,191.09
user7915,password7915,51.02
user7916,password7916,177.78
user7917,password7917,112.36
user7918,password7918,119.34
user7919,password7919,79.84
user7920,password7920,8.61
user7921,password7921,10.68
user7922,password7922,130.51
user7923,password7923,99.62
user7924,password7924,129.17
user7925,password7925,53.09
user7926,password7926,9.34
user7927,password7927,6.35
user7928,password7928,62.55
user7929,password7929,3.95
user7930,password7930,61.52
user7931,password7931,88.09
user7932,password7932,70.35
user7933,password7933,95.49
user7934,password7934,7.08
user7935,password7935,0.05
user7936,password7936,87.57
user7937,password7937,119.5
user7938,password7938,9.06
user7939,password7939,164.7
user7940,password7940,18.04
user7941,password7941,7.53
user7942,password7942,50.67
user7943,password7943,16.07
user7944,password7944,98.96
user7945,password7945,195.94
user7946,password7946,76.35
user7947,password7947,57.79
user7948,password7948,12.5
user7949,password7949,66.53
user7950,password7950,95.62
user7951,password7951,49.42
user7952,password7952,145.12
user7953,password7953,28.76
user7954,password7954,82.97
user7955,password7955,39.59
user7956,password7956,83.67
user7957,password7957,77.88
user7958,password7958,37.33
user7959,password7959,120.18
user7960,password7960,18.46
user7961,password7961,23.7
user7962,password7962,20.74
user7963,password7963,138.28
user7964,password7964,6.79
user7965,password7965,48.13
user7966,password7966,22.55
user7967,password7967,207.57
user7968,password7968,54.29
user7969,password7969,31.4
user7970,password7970,240.05
user7971,password7971,57.67
user7972,password7972,32.27
user7973,password7973,208.54
user7974,password7974,187.99
user7975,password7975,66.19
user7976,password7976,154.04
user7977,password7977,258.76
user7978,password7978,80.58
user7979,password7979,122.44
user7980,password7980,1.61
user7981,password7981,79.65
user7982,password7982,94.46
user7983,password7983,106.95
user7984,password7984,13.61
user7985,password7985,98.85
user7986,password7986,157.06
user7987,password7987,75.51
user7988,password7988,15.89
user7989,password7989,126.48
user7990,password7990,67.28
user7991,password7991,31.96
user7992,password7992,3.45
user7993,password7993,56.32
user7994,password7994,49.95
user7995,password7995,34.1
user7996,password7996,193.52
user7997,password7997,4.94
user7998,password7998,83.76
user7999,password7999,132.64
user8000,password8000,178.63
user8001,password8001,26.37
user8002,password8002,82.95
user8003,password8003,146.16
user8004,password8004,168.4
user8005,password8005,154.43
user8006,password8006,19.09
user8007,password8007,101.62
user8008,password8008,54.71
user8009,password8009,75.52
user8010,password8010,41.98
user8011,password8011,181.08
user8012,password8012,11.08
user8013,password8013,36.03
user8014,password8014,10.63
user8015,password8015,69.27
user8016,password8016,105.65
user8017,password8017,76.36
user8018,password8018,223.05
user8019,password8019,39.28
user8020,password8020,76.38
user8021,password8021,16.02
user8022,password8022,138.57
user8023,password8023,9.84
user8024,password8024,63.38
user8025,password8025,54.97
user8026,password8026,63.02
user8027,password8027,47.68
user8028,password8028,25.41
user8029,password8029,57.94
user8030,password8030,59.88
user8031,password8031,47.28
user8032,password8032,26.71
user8033,password8033,9.1
user8034,password8034,51.38
user8035,password8035,21.93
user8036,password8036,23.05
user8037,password8037,16.31
user8038,password8038,181.82
user8039,password8039,85.52
user8040,password8040,78.09
user8041,password8041,74.29
user8042,password8042,12.24
user8043,password8043,61.38
user8044,password8044,166.91
user8045,password8045,29.45
user8046,password8046,12.35
user8047,password8047,140.28
user8048,password8048,220.94
user8049,password8049,2.14
user8050,password8050,63.42
user8051,password8051,95.52
user8052,password8052,86.11
user8053,password8053,259.38
user8054,password8054,46.47
user8055,password8055,113.1
user8056,password8056,43.44
user8057,password8057,131.92
user8058,password8058,27.37
user8059,password8059,35.46
user8060,password8060,31.13
user8061,password8061,19.61
user8062,password8062,24.46
user8063,password8063,27.17
user8064,password8064,59.49
user8065,password8065,103.36
user8066,password8066,39.24
user8067,password8067,80.06
user8068,password8068,15.59
user8069,password8069,59
user8070,password8070,7.87
user8071,password8071,44.3
user8072,password8072,58.67
user8073,password8073,37.36
user8074,password8074,19.32
user8075,password8075,71.68
user8076,password8076,27.3
user8077,password8077,145.33
user8078,password8078,54.14
user8079,password8079,6.88
user8080,password8080,29.34
user8081,password8081,82.74
user8082,password8082,183.27
user8083,password8083,26.28
user8084,password8084,164.84
user8085,password8085,34.9
user8086,password8086,11.51
user8087,password8087,51.32
user8088,password8088,120.36
user8089,password8089,45.7
user8090,password8090,168.72
user8091,password8091,70.4
user8092,password8092,121.09
user8093,password8093,16.55
user8094,password8094,29.81
user8095,password8095,0.61
user8096,password8096,103.75
user8097,password8097,171.66
user8098,password8098,61.04
user8099,password8099,21.05
user8100,password8100,106.61
user8101,password8101,47.12
user8102,password8102,14.93
user8103,password8103,51.09
user8104,password8104,64.2
user8105,password8105,2.14
user8106,password8106,58.61
user8107,password8107,57
user8108,password8108,64.62
user8109,password8109,24.43
user8110,password8110,67.64
user8111,password8111,44.54
user8112,password8112,86.14
user8113,password8113,70.27
user8114,password8114,89.16
user8115,password8115,140.96
user8116,password8116,95.38
user8117,password8117,82.64
user8118,password8118,81.05
user8119,password8119,0.61
user8120,password8120,110.37
user8121,password8121,161.43
user8122,password8122,34.49
user8123,password8123,86.87
user8124,password8124,11.97
user8125,password8125,225.31
user8126,password8126,13.39
user8127,password8127,149.64
user8128,password8128,33.46
user8129,password8129,70.5
user8130,password8130,104.92
user8131,password8131,7.83
user8132,password8132,1.75
user8133,password8133,19.87
user8134,password8134,107.12
user8135,password8135,4.19
user8136,password8136,13.97
user8137,password8137,101.23
user8138,password8138,90.19
user8139,password8139,30.66
user8140,password8140,118.66
user8141,password8141,45.53
user8142,password8142,110.88
user8143,password8143,46.86
user8144,password8144,3.48
user8145,password8145,133.7
user8146,password8146,90.32
user8147,password8147,138.73
user8148,password8148,100.48
user8149,password8149,44.16
user8150,password8150,8.79
user8151,password8151,85.9
user8152,password8152,123.39
user8153,password8153,3.18
user8154,password8154,138.57
user8155,password8155,138.35
user8156,password8156,187.48
user8157,password8157,183
user8158,password8158,35.66
user8159,password8159,28.66
user8160,password8160,180.42
user8161,password8161,70.88
user8162,password8162,20.74
user8163,password8163,22.64
user8164,password8164,40.82
user8165,password8165,55.84
user8166,password8166,105.33
user8167,password8167,8.72
user8168,password8168,89.14
user8169,password8169,20.22
user8170,password8170,192.07
user8171,password8171,151.64
user8172,password8172,65.07
user8173,password8173,101.47
user8174,password8174,68.27
user8175,password8175,72.95
user8176,password8176,0.69
user8177,password8177,8.04
user8178,password8178,140.95
user8179,password8179,134.52
user8180,password8180,15.52
user8181,password8181,88.09
user8182,password8182,181.05
user8183,password8183,109.47
user8184,password8184,29.2
user8185,password8185,66.01
user8186,password8186,95.07
user8187,password8187,91.64
user8188,password8188,31.9
user8189,password8189,3.04
user8190,password8190,42.08
user8191,password8191,135.65
user8192,password8192,20.82
user8193,password8193,63.77
user8194,password8194,100.75
user8195,password8195,262.53
user8196,password8196,193.57
user8197,password8197,118.4
user8198,password8198,214.83
user8199,password8199,60
user8200,password8200,65.33
user8201,password8201,26.07
user8202,password8202,99.85
user8203,password8203,337.69
user8204,password8204,39.96
user8205,password8205,234.01
user8206,password8206,200.36
user8207,password8207,211.09
user8208,password8208,86.73
user8209,password8209,68.05
user8210,password8210,84.06
user8211,password8211,46.45
user8212,password8212,155.09
user8213,password8213,102.43
user8214,password8214,38.42
user8215,password8215,72.66
user8216,password8216,345.05
user8217,password8217,30.22
user8218,password8218,160.89
user8219,password8219,71.85
user8220,password8220,26.53
user8221,password8221,83.54
user8222,password8222,37.96
user8223,password8223,22.31
user8224,password8224,266.58
user8225,password8225,37.99
user8226,password8226,12.39
user8227,password8227,60.45
user8228,password8228,15.47
user8229,password8229,0.74
user8230,password8230,126.66
user8231,password8231,24.5
user8232,password8232,8.2
user8233,password8233,6.42
user8234,password8234,2.76
user8235,password8235,140.41
user8236,password8236,41.9
user8237,password8237,159.3
user8238,password8238,107.89
user8239,password8239,119.41
user8240,password8240,80.27
user8241,password8241,138.58
user8242,password8242,167.54
user8243,password8243,114.58
user8244,password8244,41.58
user8245,password8245,75.58
user8246,password8246,109.15
user8247,password8247,152.65
user8248,password8248,34.52
user8249,password8249,45.25
user8250,password8250,109.72
user8251,password8251,170.72
user8252,password8252,109.33
user8253,password8253,26.03
user8254,password8254,110.54
user8255,password8255,26.86
user8256,password8256,156.5
user8257,password8257,30.64
user8258,password8258,12.86
user8259,password8259,138.27
user8260,password8260,143.11
user8261,password8261,129.14
user8262,password8262,125.18
user8263,password8263,193.55
user8264,password8264,92.1
user8265,password8265,60.13
user8266,password8266,72.84
user8267,password8267,103.32
user8268,password8268,62.22
user8269,password8269,70.72
user8270,password8270,46.13
user8271,password8271,101.64
user8272,password8272,3.4
user8273,password8273,120.25
user8274,password8274,35.21
user8275,password8275,20.38
user8276,password8276,4.92
user8277,password8277,53.28
user8278,password8278,203
user8279,password8279,63.59
user8280,password8280,93.8
user8281,password8281,4.52
user8282,password8282,210.02
user8283,password8283,62.07
user8284,password8284,260.32
user8285,password8285,114.68
user8286,password8286,47.15
user8287,password8287,19.92
user8288,password8288,181.67
user8289,password8289,7.05
user8290,password8290,77.38
user8291,password8291,188.56
user8292,password8292,49.1
user8293,password8293,143.82
user8294,password8294,49.38
user8295,password8295,197.16
user8296,password8296,100.01
user8297,password8297,19.76
user8298,password8298,41.19
user8299,password8299,113.7
user8300,password8300,112.78
user8301,password8301,59.3
user8302,password8302,224.82
user8303,password8303,53.8
user8304,password8304,161.41
user8305,password8305,1.55
user8306,password8306,27.8
user8307,password8307,34.24
user8308,password8308,89.91
user8309,password8309,118.32
user8310,password8310,86.66
user8311,password8311,17.86
user8312,password8312,18.3
user8313,password8313,77.78
user8314,password8314,148.81
user8315,password8315,78.68
user8316,password8316,105.56
user8317,password8317,160.88
user8318,password8318,33.03
user8319,password8319,108.37
user8320,password8320,146.22
user8321,password8321,16.71
user8322,password8322,91.75
user8323,password8323,269.18
user8324,password8324,174
user8325,password8325,146.23
user8326,password8326,48.29
user8327,password8327,62.1
user8328,password8328,31.53
user8329,password8329,115.13
user8330,password8330,124.21
user8331,password8331,40.41
user8332,password8332,115.6
user8333,password8333,58.49
user8334,password8334,163.1
user8335,password8335,92.63
user8336,password8336,64.47
user8337,password8337,27.91
user8338,password8338,185.44
user8339,password8339,133.45
user8340,password8340,99
user8341,password8341,73.93
user8342,password8342,48.29
user8343,password8343,48.03
user8344,password8344,35.74
user8345,password8345,204.74
user8346,password8346,237.01
user8347,password8347,15.9
user8348,password8348,65.84
user8349,password8349,141.81
user8350,password8350,57.92
user8351,password8351,48.82
user8352,password8352,84.65
user8353,password8353,19.92
user8354,password8354,108.67
user8355,password8355,92.12
user8356,password8356,28.07
user8357,password8357,21.06
user8358,password8358,76.36
user8359,password8359,46.33
user8360,password8360,65.1
user8361,password8361,141.87
user8362,password8362,23.81
user8363,password8363,12.03
user8364,password8364,64.18
user8365,password8365,52.8
user8366,password8366,54.97
user8367,password8367,72.05
user8368,password8368,78.72
user8369,password8369,84.17
user8370,password8370,136.85
user8371,password8371,9.78
user8372,password8372,46.65
user8373,password8373,54.59
user8374,password8374,124.99
user8375,password8375,109.58
user8376,password8376,79.11
user8377,password8377,73.36
user8378,password8378,227.59
user8379,password8379,189.82
user8380,password8380,40.77
user8381,password8381,49.41
user8382,password8382,58.96
user8383,password8383,15.59
user8384,password8384,89.17
user8385,password8385,37.06
user8386,password8386,154.72
user8387,password8387,0.99
user8388,password8388,21.95
user8389,password8389,53.86
user8390,password8390,71.29
user8391,password8391,220.61
user8392,password8392,151.32
user8393,password8393,10.01
user8394,password8394,200.2
user8395,password8395,53.9
user8396,password8396,29.28
user8397,password8397,3.12
user8398,password8398,239.88
user8399,password8399,163.75
user8400,password8400,16.53
user8401,password8401,167.56
user8402,password8402,23.09
user8403,password8403,1.52
user8404,password8404,28.77
user8405,password8405,22.47
user8406,password8406,39.7
user8407,password8407,180.09
user8408,password8408,46.39
user8409,password8409,23.08
user8410,password8410,95.32
user8411,password8411,91.5
user8412,password8412,7.51
user8413,password8413,205.05
user8414,password8414,47.64
user8415,password8415,215.35
user8416,password8416,60.64
user8417,password8417,50.47
user8418,password8418,257.56
user8419,password8419,23.78
user8420,password8420,143.37
user8421,password8421,198.4
user8422,password8422,21.51
user8423,password8423,22.46
user8424,password8424,40.12
user8425,password8425,56.82
user8426,password8426,169.86
user8427,password8427,87.84
user8428,password8428,15.09
user8429,password8429,44.62
user8430,password8430,59.61
user8431,password8431,127.33
user8432,password8432,186.43
user8433,password8433,79.1
